0, 53.56
0.01, 47.2766
0.02, 45.0877
0.03, 44.2405
0.04, 43.8994
0.05, 43.76
0.06, 43.7025
0.07, 43.6788
0.08, 43.6691
0.09, 43.665
0.1, 43.6633
0.11, 43.6626
0.12, 43.6624
0.13, 43.6622
0.14, 43.6622
0.15, 43.6622
0.16, 43.6622
0.17, 43.6622
0.18, 43.6622
0.19, 43.6622
0.2, 43.6622
0.21, 43.6622
0.22, 43.6622
0.23, 43.6622
0.24, 43.6622
0.25, 43.6622
0.26, 43.6622
0.27, 43.6622
0.28, 43.6622
0.29, 43.6622
0.3, 43.6622
0.31, 43.6622
0.32, 43.6622
0.33, 43.6622
0.34, 43.6622
0.35, 43.6622
0.36, 43.6622
0.37, 43.6622
0.38, 43.6622
0.39, 43.6622
0.4, 43.6622
0.41, 43.6622
0.42, 43.6622
0.43, 43.6622
0.44, 43.6622
0.45, 43.6622
0.46, 43.6622
0.47, 43.6622
0.48, 43.6622
0.49, 43.6622
0.5, 43.6622
0.51, 43.6622
0.52, 43.6622
0.53, 43.6622
0.54, 43.6622
0.55, 43.6622
0.56, 43.6622
0.57, 43.6622
0.58, 43.6622
0.59, 43.6622
0.6, 43.6622
0.61, 43.6622
0.62, 43.6622
0.63, 43.6622
0.64, 43.6622
0.65, 43.6622
0.66, 43.6622
0.67, 43.6622
0.68, 43.6622
0.69, 43.6622
0.7, 43.6622
0.71, 43.6622
0.72, 43.6622
0.73, 43.6622
0.74, 43.6622
0.75, 43.6622
0.76, 43.6622
0.77, 43.6622
0.78, 43.6622
0.79, 43.6622
0.8, 43.6622
0.81, 43.6622
0.82, 43.6622
0.83, 43.6622
0.84, 43.6622
0.85, 43.6622
0.86, 43.6622
0.87, 43.6622
0.88, 43.6622
0.89, 43.6622
0.9, 43.6622
0.91, 43.6622
0.92, 43.6622
0.93, 43.6622
0.94, 43.6622
0.95, 43.6622
0.96, 43.6622
0.97, 43.6622
0.98, 43.6622
0.99, 43.6622
1, 43.6622
1.01, 43.6622
1.02, 43.6622
1.03, 43.6622
1.04, 43.6622
1.05, 43.6622
1.06, 43.6622
1.07, 43.6622
1.08, 43.6622
1.09, 43.6622
1.1, 43.6622
1.11, 43.6622
1.12, 43.6622
1.13, 43.6622
1.14, 43.6622
1.15, 43.6622
1.16, 43.6622
1.17, 43.6622
1.18, 43.6622
1.19, 43.6622
1.2, 43.6622
1.21, 43.6622
1.22, 43.6622
1.23, 43.6622
1.24, 43.6622
1.25, 43.6622
1.26, 43.6622
1.27, 43.6622
1.28, 43.6622
1.29, 43.6622
1.3, 43.6622
1.31, 43.6622
1.32, 43.6622
1.33, 43.6622
1.34, 43.6622
1.35, 43.6622
1.36, 43.6622
1.37, 43.6622
1.38, 43.6622
1.39, 43.6622
1.4, 43.6622
1.41, 43.6622
1.42, 43.6622
1.43, 43.6622
1.44, 43.6622
1.45, 43.6622
1.46, 43.6622
1.47, 43.6622
1.48, 43.6622
1.49, 43.6622
1.5, 43.6622
1.51, 43.6622
1.52, 43.6622
1.53, 43.6622
1.54, 43.6622
1.55, 43.6622
1.56, 43.6622
1.57, 43.6622
1.58, 43.6622
1.59, 43.6622
1.6, 43.6622
1.61, 43.6622
1.62, 43.6622
1.63, 43.6622
1.64, 43.6622
1.65, 43.6622
1.66, 43.6622
1.67, 43.6622
1.68, 43.6622
1.69, 43.6622
1.7, 43.6622
1.71, 43.6622
1.72, 43.6622
1.73, 43.6622
1.74, 43.6622
1.75, 43.6622
1.76, 43.6622
1.77, 43.6622
1.78, 43.6622
1.79, 43.6622
1.8, 43.6622
1.81, 43.6622
1.82, 43.6622
1.83, 43.6622
1.84, 43.6622
1.85, 43.6622
1.86, 43.6622
1.87, 43.6622
1.88, 43.6622
1.89, 43.6622
1.9, 43.6622
1.91, 43.6622
1.92, 43.6622
1.93, 43.6622
1.94, 43.6622
1.95, 43.6622
1.96, 43.6622
1.97, 43.6622
1.98, 43.6622
1.99, 43.6622
2, 43.6622
2.01, 43.6622
2.02, 43.6622
2.03, 43.6622
2.04, 43.6622
2.05, 43.6622
2.06, 43.6622
2.07, 43.6622
2.08, 43.6622
2.09, 43.6622
2.1, 43.6622
2.11, 43.6622
2.12, 43.6622
2.13, 43.6622
2.14, 43.6622
2.15, 43.6622
2.16, 43.6622
2.17, 43.6622
2.18, 43.6622
2.19, 43.6622
2.2, 43.6622
2.21, 43.6622
2.22, 43.6622
2.23, 43.6622
2.24, 43.6622
2.25, 43.6622
2.26, 43.6622
2.27, 43.6622
2.28, 43.6622
2.29, 43.6622
2.3, 43.6622
2.31, 43.6622
2.32, 43.6622
2.33, 43.6622
2.34, 43.6622
2.35, 43.6622
2.36, 43.6622
2.37, 43.6622
2.38, 43.6622
2.39, 43.6622
2.4, 43.6622
2.41, 43.6622
2.42, 43.6622
2.43, 43.6622
2.44, 43.6622
2.45, 43.6622
2.46, 43.6622
2.47, 43.6622
2.48, 43.6622
2.49, 43.6622
2.5, 43.6622
2.51, 43.6622
