3.810102807365159805e+01 3.740823391849802704e+01 3.673047494435252958e+01 3.606810569468866845e+01 3.542147552613783290e+01 3.479092693242892409e+01 3.417679373407025878e+01 3.357939913348707961e+01 3.299905363715313911e+01 3.243605284840345604e+01 3.189067513710733337e+01 3.136317919523289177e+01 3.085380149055462340e+01 3.036275363434437224e+01 2.989021968283218911e+01 2.943635339650168348e+01 2.900127548585252768e+01 2.858507087706042427e+01 2.818778603590801168e+01 2.780942639334299216e+01 2.744995392090772413e+01 2.710928490891842202e+01 2.678728800446439351e+01 2.648378256983604118e+01 2.619853742463979884e+01 2.593127003636746863e+01 2.568164622429397426e+01 2.544928044002185885e+01 2.523373668452277485e+01 2.503453011592553423e+01 2.485112939438873170e+01 2.468295980005788692e+01 2.452940714730624450e+01 2.438982250325661383e+01 2.426352770115325441e+01 2.414982161979775910e+01 2.404798717941166686e+01 2.395729898250404943e+01 2.387703150628857784e+01 2.380646773170184716e+01 2.374490807398941783e+01 2.369167946205712028e+01 2.364614439923620282e+01 2.360770982763448345e+01 2.357583561258517690e+01 2.355004246344690344e+01 2.352991911253252511e+01 2.351512858538553985e+01 2.350541341284698049e+01 2.350059965794911321e+01 2.350059965794911321e+01 2.350541341284698049e+01 2.351512858538553985e+01 2.352991911253252511e+01 2.355004246344690344e+01 2.357583561258517690e+01 2.360770982763448345e+01 2.364614439923620282e+01 2.369167946205712028e+01 2.374490807398942138e+01 2.380646773170184716e+01 2.387703150628858495e+01 2.395729898250404943e+01 2.404798717941167041e+01 2.414982161979775910e+01 2.426352770115325441e+01 2.438982250325661383e+01 2.452940714730624805e+01 2.468295980005788692e+01 2.485112939438873170e+01 2.503453011592553779e+01 2.523373668452277485e+01 2.544928044002185885e+01 2.568164622429398136e+01 2.593127003636746863e+01 2.619853742463979884e+01 2.648378256983604118e+01 2.678728800446440061e+01 2.710928490891842202e+01 2.744995392090772413e+01 2.780942639334299571e+01 2.818778603590801168e+01 2.858507087706043137e+01 2.900127548585252768e+01 2.943635339650168348e+01 2.989021968283218911e+01 3.036275363434437580e+01 3.085380149055463406e+01 3.136317919523289177e+01 3.189067513710734403e+01 3.243605284840347025e+01 3.299905363715315332e+01 3.357939913348708671e+01 3.417679373407026588e+01 3.479092693242892409e+01 3.542147552613784001e+01 3.606810569468866845e+01 3.673047494435252958e+01 3.740823391849802704e+01 3.810102807365160515e+01
3.769304389947859590e+01 3.700239493682754954e+01 3.632669058902798298e+01 3.566629832037005343e+01 3.502158127681307320e+01 3.439289658474176292e+01 3.378059350265270666e+01 3.318501142394722336e+01 3.260647773081370815e+01 3.204530550134459332e+01 3.150179107458258443e+01 3.097621148114733813e+01 3.046882175047915453e+01 2.997985210955620516e+01 2.950950509219629581e+01 2.905795258272384274e+01 2.862533282283492397e+01 2.821174741586987267e+01 2.781725836832426424e+01 2.744188521418678306e+01 2.708560227344650428e+01 2.674833610169141807e+01 2.642996319292000607e+01 2.613030800226976424e+01 2.584914135906392829e+01 2.558617934309684472e+01 2.534108269810954539e+01 2.511345685563289010e+01 2.490285263948569039e+01 2.470876771592383392e+01 2.453064884650014221e+01 2.436789498993679715e+01 2.421986128564226348e+01 2.408586393494555367e+01 2.396518597682475971e+01 2.385708393317709763e+01 2.376079527497540766e+01 2.367554663560776262e+01 2.360056267208114633e+01 2.353507544950821995e+01 2.347833420041057195e+01 2.342961528895445156e+01 2.338823219238402729e+01 2.335354529868407170e+01 2.332497131181974837e+01 2.330199205451647515e+01 2.328416246396139044e+01 2.327111758824097976e+01 2.326257841065704213e+01 2.325835635482168939e+01 2.325835635482168939e+01 2.326257841065704213e+01 2.327111758824097976e+01 2.328416246396139044e+01 2.330199205451647515e+01 2.332497131181974837e+01 2.335354529868407170e+01 2.338823219238403084e+01 2.342961528895445156e+01 2.347833420041057195e+01 2.353507544950821995e+01 2.360056267208114633e+01 2.367554663560776618e+01 2.376079527497541477e+01 2.385708393317709763e+01 2.396518597682476681e+01 2.408586393494555367e+01 2.421986128564226348e+01 2.436789498993680070e+01 2.453064884650014577e+01 2.470876771592383392e+01 2.490285263948569039e+01 2.511345685563288299e+01 2.534108269810954539e+01 2.558617934309684472e+01 2.584914135906393184e+01 2.613030800226976780e+01 2.642996319292000607e+01 2.674833610169142872e+01 2.708560227344651494e+01 2.744188521418679017e+01 2.781725836832426424e+01 2.821174741586987622e+01 2.862533282283492397e+01 2.905795258272384274e+01 2.950950509219630291e+01 2.997985210955621582e+01 3.046882175047915453e+01 3.097621148114734879e+01 3.150179107458258798e+01 3.204530550134459332e+01 3.260647773081370815e+01 3.318501142394723757e+01 3.378059350265269956e+01 3.439289658474177003e+01 3.502158127681307320e+01 3.566629832037005343e+01 3.632669058902799009e+01 3.700239493682755665e+01 3.769304389947860301e+01
3.727983291521206866e+01 3.659115764728834108e+01 3.591732532156895985e+01 3.525871649614086323e+01 3.461570837375428766e+01 3.398867308396782505e+01 3.337797580520850005e+01 3.278397272318801470e+01 3.220700882387170338e+01 3.164741552134108105e+01 3.110550812346319560e+01 3.058158314131144806e+01 3.007591545180398995e+01 2.958875532705461353e+01 2.912032534847778109e+01 2.867081722874620908e+01 2.824038857024184779e+01 2.782915959462082256e+01 2.743720988445427267e+01 2.706457518450351785e+01 2.671124431689668199e+01 2.637715627111460748e+01 2.606219753604375455e+01 2.576619974715130823e+01 2.548893772677944369e+01 2.523012799930463146e+01 2.498942786509909197e+01 2.476643511748276083e+01 2.456068848478338396e+01 2.437166887486500144e+01 2.419880149171628858e+01 2.404145888265582798e+01 2.389896496024822881e+01 2.377060002509998782e+01 2.365560679443182224e+01 2.355319741699933900e+01 2.346256142804219635e+01 2.338287456917269225e+01 2.331330836835275377e+01 2.325304034541963460e+01 2.320126468021522115e+01 2.315720315455878975e+01 2.312011615741668535e+01 2.308931352596009390e+01 2.306416498493298306e+01 2.304410994383437128e+01 2.302866641652212110e+01 2.301743884128124407e+01 2.301012460107909519e+01 2.300651907313576316e+01 2.300651907313576316e+01 2.301012460107909519e+01 2.301743884128124407e+01 2.302866641652212110e+01 2.304410994383437128e+01 2.306416498493298306e+01 2.308931352596009745e+01 2.312011615741668535e+01 2.315720315455878975e+01 2.320126468021522115e+01 2.325304034541963460e+01 2.331330836835275733e+01 2.338287456917269225e+01 2.346256142804219991e+01 2.355319741699933900e+01 2.365560679443182224e+01 2.377060002509998782e+01 2.389896496024822881e+01 2.404145888265583508e+01 2.419880149171628858e+01 2.437166887486500144e+01 2.456068848478339106e+01 2.476643511748276083e+01 2.498942786509909553e+01 2.523012799930463146e+01 2.548893772677945080e+01 2.576619974715131534e+01 2.606219753604375100e+01 2.637715627111461103e+01 2.671124431689668555e+01 2.706457518450352850e+01 2.743720988445428333e+01 2.782915959462082611e+01 2.824038857024185134e+01 2.867081722874620908e+01 2.912032534847779175e+01 2.958875532705462064e+01 3.007591545180398995e+01 3.058158314131144806e+01 3.110550812346320271e+01 3.164741552134108815e+01 3.220700882387171049e+01 3.278397272318802891e+01 3.337797580520850005e+01 3.398867308396783216e+01 3.461570837375429477e+01 3.525871649614087033e+01 3.591732532156897406e+01 3.659115764728834819e+01 3.727983291521206866e+01
3.686185902552102789e+01 3.617498533993807541e+01 3.550284082342324155e+01 3.484581922787583608e+01 3.420431200939426475e+01 3.357870660363130355e+01 3.296938452799836483e+01 3.237671930522346031e+01 3.180107420443484401e+01 3.124279979802968299e+01 3.070223133514202374e+01 3.017968593559161050e+01 2.967545961181495784e+01 2.918982413048497904e+01 2.872302373033836531e+01 2.827527171815667373e+01 2.784674697087705297e+01 2.743759037840428761e+01 2.704790126879132117e+01 2.667773386494902255e+01 2.632709382979649604e+01 2.599593496458222930e+01 2.568415613275884368e+01 2.539159848899238270e+01 2.511804309929376089e+01 2.486320904348894345e+01 2.462675209487129635e+01 2.440826407344856719e+01 2.420727296824103902e+01 2.402324392014826060e+01 2.385558114955623310e+01 2.370363090174864951e+01 2.356668546806181652e+01 2.344398832146588063e+01 2.333474038192658284e+01 2.323810739976698159e+01 2.315322841480925575e+01 2.307922521608114153e+01 2.301521269231809086e+01 2.296030992861125597e+01 2.291365187077023435e+01 2.287440134785351731e+01 2.284176121649825220e+01 2.281498636975379668e+01 2.279339533955702635e+01 2.277638121700804774e+01 2.276342161909643735e+01 2.275408744494407998e+01 2.274805018892926611e+01 2.274508761166901394e+01 2.274508761166901394e+01 2.274805018892926611e+01 2.275408744494407998e+01 2.276342161909643735e+01 2.277638121700804774e+01 2.279339533955702635e+01 2.281498636975379668e+01 2.284176121649825220e+01 2.287440134785351731e+01 2.291365187077023435e+01 2.296030992861125597e+01 2.301521269231809086e+01 2.307922521608114153e+01 2.315322841480925575e+01 2.323810739976698159e+01 2.333474038192658284e+01 2.344398832146588063e+01 2.356668546806181652e+01 2.370363090174865661e+01 2.385558114955623310e+01 2.402324392014826415e+01 2.420727296824103902e+01 2.440826407344856719e+01 2.462675209487130346e+01 2.486320904348894345e+01 2.511804309929376799e+01 2.539159848899238270e+01 2.568415613275884368e+01 2.599593496458223996e+01 2.632709382979649959e+01 2.667773386494902255e+01 2.704790126879132472e+01 2.743759037840429471e+01 2.784674697087705297e+01 2.827527171815667373e+01 2.872302373033837242e+01 2.918982413048497904e+01 2.967545961181496139e+01 3.017968593559162116e+01 3.070223133514203440e+01 3.124279979802968299e+01 3.180107420443484401e+01 3.237671930522346742e+01 3.296938452799837904e+01 3.357870660363131776e+01 3.420431200939426475e+01 3.484581922787584318e+01 3.550284082342324155e+01 3.617498533993807541e+01 3.686185902552102789e+01
3.643961128362446544e+01 3.575436752336762680e+01 3.508372604659988525e+01 3.442809381602936014e+01 3.378787665574817112e+01 3.316347753090494166e+01 3.255529464128832728e+01 3.196371932119101800e+01 3.138913373945935703e+01 3.083190839561883223e+01 3.029239941045587159e+01 2.977094561249016991e+01 2.926786542544319758e+01 2.878345356614377692e+01 2.831797756735237570e+01 2.787167414575227653e+01 2.744474544185665010e+01 2.703735516579206433e+01 2.664962469079070928e+01 2.628162914466427225e+01 2.593339355840410576e+01 2.560488914016795192e+01 2.529602975202491422e+01 2.500666867562910767e+01 2.473659576110576097e+01 2.448553506042641104e+01 2.425314305193098363e+01 2.403900756588672749e+01 2.384264752149295319e+01 2.366351358297546525e+01 2.350098983582286039e+01 2.335439657331692231e+01 2.322299426792576327e+01 2.310598878163796854e+01 2.300253784389220968e+01 2.291175879561777151e+01 2.283273756354336470e+01 2.276453879115682710e+01 2.270621701262149372e+01 2.265682871499179640e+01 2.261544509389774049e+01 2.258116527036133192e+01 2.255312970354930258e+01 2.253053350803315524e+01 2.251263936636079066e+01 2.249878972001430100e+01 2.248841792530076589e+01 2.248105807604268591e+01 2.247635322213742270e+01 2.247406175152082497e+01 2.247406175152082497e+01 2.247635322213742270e+01 2.248105807604268591e+01 2.248841792530076589e+01 2.249878972001430100e+01 2.251263936636079066e+01 2.253053350803315524e+01 2.255312970354930613e+01 2.258116527036133192e+01 2.261544509389774049e+01 2.265682871499179640e+01 2.270621701262149728e+01 2.276453879115682710e+01 2.283273756354336470e+01 2.291175879561777151e+01 2.300253784389220968e+01 2.310598878163797210e+01 2.322299426792576327e+01 2.335439657331692587e+01 2.350098983582286039e+01 2.366351358297546525e+01 2.384264752149295674e+01 2.403900756588672749e+01 2.425314305193098718e+01 2.448553506042641104e+01 2.473659576110576452e+01 2.500666867562910767e+01 2.529602975202490711e+01 2.560488914016795192e+01 2.593339355840410576e+01 2.628162914466427225e+01 2.664962469079070928e+01 2.703735516579207498e+01 2.744474544185666076e+01 2.787167414575227653e+01 2.831797756735237570e+01 2.878345356614378758e+01 2.926786542544319758e+01 2.977094561249018057e+01 3.029239941045587159e+01 3.083190839561883934e+01 3.138913373945935703e+01 3.196371932119102510e+01 3.255529464128834150e+01 3.316347753090494166e+01 3.378787665574817112e+01 3.442809381602936014e+01 3.508372604659989236e+01 3.575436752336762680e+01 3.643961128362446544e+01
3.601360433165502428e+01 3.532982048833213184e+01 3.466049790918492590e+01 3.400605669131382314e+01 3.336691704801675940e+01 3.274349760518596497e+01 3.213621349901457336e+01 3.154547426505380159e+01 3.097168151001922354e+01 3.041522635957438325e+01 2.987648667769022381e+01 2.935582405616090540e+01 2.885358057651907515e+01 2.837007535100296707e+01 2.790560085444069571e+01 2.746041906497902474e+01 2.703475743852024138e+01 2.662880474954265964e+01 2.624270683963382922e+01 2.587656232448766858e+01 2.553041832018088542e+01 2.520426626006710791e+01 2.489803788435591514e+01 2.461160149505303352e+01 2.434475857902080520e+01 2.409724091099063514e+01 2.386870825585932465e+01 2.365874679490243437e+01 2.346686840296323595e+01 2.329251090252596157e+01 2.313503941516740881e+01 2.299374892056611941e+01 2.286786811750267034e+01 2.275656465973962383e+01 2.265895181217838683e+01 2.257409653938752214e+01 2.250102899995038896e+01 2.243875337692916716e+01 2.238625992831969924e+01 2.234253809329417706e+01 2.230659044226288401e+01 2.227744721357353797e+01 2.225418113941950438e+01 2.223592223069059770e+01 2.222187216738725013e+01 2.221131792984183306e+01 2.220364430788548660e+01 2.219834494116942025e+01 2.219503157425156203e+01 2.219344125412759183e+01 2.219344125412759183e+01 2.219503157425156203e+01 2.219834494116942025e+01 2.220364430788548660e+01 2.221131792984183306e+01 2.222187216738725368e+01 2.223592223069059770e+01 2.225418113941950438e+01 2.227744721357353797e+01 2.230659044226288401e+01 2.234253809329417706e+01 2.238625992831970279e+01 2.243875337692916716e+01 2.250102899995038541e+01 2.257409653938752570e+01 2.265895181217839038e+01 2.275656465973962739e+01 2.286786811750267034e+01 2.299374892056611941e+01 2.313503941516740881e+01 2.329251090252596157e+01 2.346686840296323950e+01 2.365874679490244148e+01 2.386870825585933176e+01 2.409724091099063514e+01 2.434475857902080520e+01 2.461160149505303352e+01 2.489803788435591514e+01 2.520426626006710791e+01 2.553041832018088897e+01 2.587656232448766858e+01 2.624270683963382922e+01 2.662880474954265964e+01 2.703475743852024138e+01 2.746041906497902474e+01 2.790560085444069927e+01 2.837007535100296707e+01 2.885358057651907515e+01 2.935582405616090895e+01 2.987648667769022737e+01 3.041522635957438681e+01 3.097168151001922354e+01 3.154547426505380869e+01 3.213621349901458046e+01 3.274349760518597208e+01 3.336691704801675940e+01 3.400605669131382314e+01 3.466049790918494011e+01 3.532982048833214606e+01 3.601360433165502428e+01
3.558437872613163222e+01 3.490188776104739077e+01 3.423370188659778535e+01 3.358025415384698675e+01 3.294197908116385065e+01 3.231931098103989086e+01 3.171268207618921053e+01 3.112252039246214963e+01 3.054924741723231563e+01 2.999327551353243848e+01 2.945500508240083093e+01 2.893482146874142558e+01 2.843309160958304815e+01 2.795016042803286638e+01 2.748634698153485090e+01 2.704194037933544337e+01 2.661719549137722041e+01 2.621232847921480058e+01 2.582751218896851597e+01 2.546287145674982000e+01 2.511847838830272295e+01 2.479434768663577060e+01 2.449043211391934705e+01 2.420661818655636921e+01 2.394272221466745165e+01 2.369848680873035462e+01 2.347357798614571678e+01 2.326758301834078679e+01 2.308000916386980705e+01 2.291028343397298883e+01 2.275775353335339091e+01 2.262169010969746097e+01 2.250129042997320994e+01 2.239568357923179676e+01 2.230393724819835199e+01 2.222506613937417441e+01 2.215804197808564524e+01 2.210180506575854764e+01 2.205527725901129443e+01 2.201737620178164434e+01 2.198703058092280926e+01 2.196319612120239384e+01 2.194487198634397984e+01 2.193111721169054817e+01 2.192106676415352240e+01 2.191394680892055646e+01 2.190908876195012667e+01 2.190594172383999449e+01 2.190408292455111550e+01 2.190322585900459273e+01 2.190322585900459273e+01 2.190408292455111550e+01 2.190594172383999449e+01 2.190908876195012667e+01 2.191394680892055646e+01 2.192106676415352240e+01 2.193111721169054817e+01 2.194487198634398339e+01 2.196319612120239384e+01 2.198703058092280926e+01 2.201737620178164434e+01 2.205527725901129799e+01 2.210180506575854764e+01 2.215804197808564879e+01 2.222506613937417796e+01 2.230393724819835199e+01 2.239568357923179676e+01 2.250129042997320994e+01 2.262169010969746097e+01 2.275775353335339091e+01 2.291028343397298883e+01 2.308000916386981061e+01 2.326758301834079035e+01 2.347357798614572033e+01 2.369848680873035462e+01 2.394272221466745521e+01 2.420661818655637632e+01 2.449043211391934705e+01 2.479434768663577060e+01 2.511847838830272295e+01 2.546287145674982710e+01 2.582751218896851597e+01 2.621232847921481124e+01 2.661719549137723106e+01 2.704194037933544337e+01 2.748634698153485445e+01 2.795016042803286638e+01 2.843309160958305526e+01 2.893482146874142558e+01 2.945500508240083448e+01 2.999327551353244914e+01 3.054924741723232628e+01 3.112252039246215674e+01 3.171268207618921764e+01 3.231931098103990507e+01 3.294197908116385776e+01 3.358025415384699386e+01 3.423370188659778535e+01 3.490188776104739077e+01 3.558437872613163222e+01
3.515250112908187674e+01 3.447114042559033464e+01 3.380391247701678736e+01 3.315126299330910342e+01 3.251364059628047443e+01 3.189149519179383674e+01 3.128527612003781044e+01 3.069543006875792202e+01 3.012239873514643662e+01 2.956661622343309404e+01 2.902850616714819765e+01 2.850847856765129862e+01 2.800692634393611513e+01 2.752422159304324012e+01 2.706071156574116188e+01 2.661671436857053408e+01 2.619251441096939459e+01 2.578835762506835039e+01 2.540444649589172954e+01 2.504093495110519996e+01 2.469792317203588894e+01 2.437545240130924995e+01 2.407349983685970329e+01 2.379197371694239038e+01 2.353070871564695210e+01 2.328946178271416656e+01 2.306790857447929710e+01 2.286564063368280841e+01 2.268216348376251545e+01 2.251689580704904969e+01 2.236916987496212528e+01 2.223823339079457639e+01 2.212325289100088810e+01 2.202331882827290599e+01 2.193745242854401312e+01 2.186461437423592002e+01 2.180371531783027095e+01 2.175362817403841476e+01 2.171320207688803805e+01 2.168127782200574316e+01 2.165670454691341362e+01 2.163835733645719017e+01 2.162515538011579963e+01 2.161608025662995303e+01 2.161019388282526421e+01 2.160665564097756430e+01 2.160473819525268269e+01 2.160384152437984895e+01 2.160350473537990013e+01 2.160341528116934029e+01 2.160341528116934029e+01 2.160350473537990013e+01 2.160384152437984895e+01 2.160473819525268269e+01 2.160665564097756430e+01 2.161019388282526776e+01 2.161608025662995303e+01 2.162515538011579963e+01 2.163835733645719017e+01 2.165670454691341362e+01 2.168127782200574316e+01 2.171320207688803805e+01 2.175362817403841831e+01 2.180371531783027095e+01 2.186461437423592358e+01 2.193745242854401312e+01 2.202331882827290599e+01 2.212325289100088810e+01 2.223823339079457639e+01 2.236916987496212528e+01 2.251689580704904969e+01 2.268216348376252256e+01 2.286564063368280841e+01 2.306790857447930065e+01 2.328946178271416656e+01 2.353070871564695565e+01 2.379197371694239749e+01 2.407349983685969619e+01 2.437545240130924995e+01 2.469792317203588894e+01 2.504093495110519285e+01 2.540444649589174020e+01 2.578835762506836105e+01 2.619251441096939814e+01 2.661671436857053408e+01 2.706071156574117254e+01 2.752422159304324012e+01 2.800692634393611513e+01 2.850847856765129862e+01 2.902850616714819765e+01 2.956661622343309759e+01 3.012239873514644017e+01 3.069543006875793267e+01 3.128527612003782110e+01 3.189149519179384384e+01 3.251364059628047443e+01 3.315126299330909632e+01 3.380391247701679447e+01 3.447114042559034885e+01 3.515250112908187674e+01
3.471856434391349921e+01 3.403817729312260099e+01 3.337173351738226046e+01 3.271969096531413612e+01 3.208251203088213543e+01 3.146066198705792516e+01 3.085460718751691900e+01 3.026481301842790472e+01 2.969174158289208876e+01 2.913584910157839047e+01 2.859758301469556585e+01 2.807737877275353711e+01 2.757565630672035795e+01 2.709281617230826456e+01 2.662923536835398508e+01 2.618526283572556679e+01 2.576121465100851893e+01 2.535736893849915319e+01 2.497396053483091194e+01 2.461117545290518649e+01 2.426914520565632927e+01 2.394794106543726286e+01 2.364756835125716350e+01 2.336796085340974471e+01 2.310897552273751643e+01 2.287038756927487881e+01 2.265188613152821517e+01 2.245307069225351526e+01 2.227344842819533000e+01 2.211243268864091505e+01 2.196934279951833346e+01 2.184340538479690963e+01 2.173375738385687583e+01 2.163945092116226476e+01 2.155946015214995626e+01 2.149269016629459728e+01 2.143798797491324493e+01 2.139415554817678355e+01 2.135996479448465379e+01 2.133417429811854404e+01 2.131554755098964193e+01 2.130287233511026201e+01 2.129498083847784073e+01 2.129077002298598131e+01 2.128922171339657510e+01 2.128942184557252304e+01 2.129057830358591019e+01 2.129203679136925942e+01 2.129329422623496981e+01 2.129400920819288956e+01 2.129400920819288956e+01 2.129329422623496981e+01 2.129203679136925942e+01 2.129057830358591019e+01 2.128942184557252304e+01 2.128922171339657865e+01 2.129077002298598131e+01 2.129498083847784073e+01 2.130287233511025846e+01 2.131554755098963838e+01 2.133417429811854404e+01 2.135996479448465379e+01 2.139415554817678355e+01 2.143798797491324493e+01 2.149269016629459728e+01 2.155946015214995626e+01 2.163945092116226832e+01 2.173375738385687583e+01 2.184340538479690963e+01 2.196934279951833346e+01 2.211243268864091505e+01 2.227344842819533355e+01 2.245307069225351881e+01 2.265188613152821873e+01 2.287038756927488237e+01 2.310897552273751998e+01 2.336796085340974471e+01 2.364756835125716350e+01 2.394794106543726286e+01 2.426914520565633637e+01 2.461117545290518649e+01 2.497396053483091194e+01 2.535736893849916029e+01 2.576121465100851893e+01 2.618526283572556679e+01 2.662923536835398508e+01 2.709281617230826811e+01 2.757565630672036505e+01 2.807737877275353711e+01 2.859758301469556585e+01 2.913584910157839047e+01 2.969174158289209942e+01 3.026481301842791538e+01 3.085460718751692610e+01 3.146066198705793582e+01 3.208251203088213543e+01 3.271969096531413612e+01 3.337173351738226756e+01 3.403817729312260099e+01 3.471856434391349921e+01
3.428318717379069369e+01 3.360362489400240804e+01 3.293779832439793154e+01 3.228617709685342163e+01 3.164923690455906780e+01 3.102745801432962836e+01 3.042132353832851166e+01 2.983131744437214294e+01 2.925792228406573869e+01 2.870161661859172142e+01 2.816287212314282939e+01 2.764215035289569755e+01 2.713989915619938742e+01 2.665654872446329193e+01 2.619250727323193217e+01 2.574815635529624203e+01 2.532384581457223760e+01 2.491988839902630914e+01 2.453655406226062397e+01 2.417406399657283700e+01 2.383258445538844938e+01 2.351222043987045041e+01 2.321300934307192776e+01 2.293491466491523667e+01 2.267781993210545011e+01 2.244152297818445518e+01 2.222573075947957477e+01 2.203005490166291480e+01 2.185400818777675980e+01 2.169700221047160227e+01 2.155834641727486911e+01 2.143724877630618764e+01 2.133281827933237906e+01 2.124406947789407951e+01 2.116992921519008775e+01 2.110924567066404123e+01 2.106079977559939564e+01 2.102331898706263402e+01 2.099549332572440363e+01 2.097599349291949977e+01 2.096349078728710680e+01 2.095667844592281526e+01 2.095429394440837356e+01 2.095514171008935378e+01 2.095811563937474276e+01 2.096222076810848023e+01 2.096659342882693622e+01 2.097051924323927707e+01 2.097344834405766889e+01 2.097500729681475562e+01 2.097500729681475562e+01 2.097344834405766889e+01 2.097051924323927707e+01 2.096659342882693622e+01 2.096222076810848023e+01 2.095811563937474276e+01 2.095514171008935378e+01 2.095429394440837356e+01 2.095667844592281526e+01 2.096349078728710680e+01 2.097599349291949977e+01 2.099549332572440363e+01 2.102331898706263402e+01 2.106079977559939564e+01 2.110924567066403768e+01 2.116992921519008775e+01 2.124406947789407951e+01 2.133281827933237551e+01 2.143724877630618764e+01 2.155834641727486911e+01 2.169700221047160227e+01 2.185400818777675980e+01 2.203005490166291480e+01 2.222573075947957832e+01 2.244152297818445518e+01 2.267781993210545366e+01 2.293491466491524022e+01 2.321300934307192776e+01 2.351222043987045751e+01 2.383258445538844938e+01 2.417406399657284410e+01 2.453655406226062397e+01 2.491988839902630914e+01 2.532384581457224115e+01 2.574815635529624203e+01 2.619250727323193573e+01 2.665654872446329193e+01 2.713989915619938742e+01 2.764215035289570466e+01 2.816287212314283650e+01 2.870161661859172852e+01 2.925792228406573869e+01 2.983131744437214650e+01 3.042132353832851166e+01 3.102745801432963546e+01 3.164923690455906780e+01 3.228617709685342163e+01 3.293779832439793864e+01 3.360362489400240804e+01 3.428318717379069369e+01
